TransactionID,CustomerID,TransactionDate,CustomerAge,Gender,State,City,ProductCategory,ProductName,Quantity,UnitPrice,TotalAmount,PaymentMethod
T100347,C1170,2025-05-07,46.0,Female,IL,Springfield,Home & Kitchen,Blender,4.0,131.1,524.4,Debit Card
T100298,C1078,2025-04-30,50.0,Female,NY,Buffalo,Home & Kitchen,Air Fryer,3.0,140.4,421.2,Debit Card
T100535,C1298,2025-03-08,34.0,Female,IL,Springfield,Books,Cookbook,7.0,30.37,212.59,Credit Card
T100229,C1191,2025-05-16,53.0,Female,GA,Augusta,Beauty,Shampoo Set,2.0,27.39,54.78,PayPal
T100859,C1305,2025-09-20,25.0,Female,CA,Sacramento,Books,Cookbook,4.0,26.58,106.32,Credit Card
T100827,C1143,2025-03-12,41.0,Female,WA,Tacoma,Books,Cookbook,9.5,12.48,118.56,Credit Card
T100694,C1272,2025-08-14,26.0,Male,IL,Springfield,Sports & Outdoors,Camping Tent,4.0,76.87,307.48,Debit Card
T100855,C1189,2025-03-06,35.0,Female,PA,Pittsburgh,Toys,Building Blocks,4.0,51.62,206.48,Gift Card
T100041,C1068,2025-08-16,22.0,Female,OH,Cleveland,Clothing,T-Shirt Pack,2.0,44.43,88.86,Credit Card
T100868,C1219,2025-05-11,69.0,Male,NY,Albany,Books,Biography,4.0,18.94,75.76,Debit Card
T100748,C1005,2025-07-24,66.0,Female,NY,New York City,Books,Cookbook,2.0,24.16,48.32,PayPal
T100977,C1321,2025-02-23,24.0,Male,CA,Sacramento,Clothing,Running Shoes,4.0,41.58,166.32,Debit Card
T100862,C1216,2025-09-25,22.0,Male,NY,New York City,Toys,Building Blocks,8.0,33.75,270.0,Credit Card
T100587,C1287,2025-10-06,50.0,Female,TX,Austin,Electronics,Wireless Earbuds,3.0,204.54500000000002,613.64,Debit Card
T100543,C1212,2025-10-07,62.0,Male,PA,Philadelphia,Home & Kitchen,Vacuum Cleaner,3.0,204.54500000000002,613.64,Credit Card
T100446,C1224,2025-10-25,59.0,Female,NC,Raleigh,Home & Kitchen,Air Fryer,1.0,104.23,104.23,Credit Card
T100447,C1125,2025-02-03,50.0,Male,IL,Springfield,Home & Kitchen,Coffee Maker,3.0,47.32,141.96,PayPal
T100349,C1263,2025-06-26,70.0,Male,NC,Charlotte,Toys,Puzzle Set,5.0,24.13,120.65,Credit Card
T100045,C1217,2025-09-07,46.0,Male,CA,Sacramento,Electronics,Wireless Earbuds,3.0,66.39,199.17,Cash
T100987,C1062,2025-02-05,46.0,Male,PA,Pittsburgh,Toys,Puzzle Set,6.0,49.2,295.2,Credit Card
T100108,C1243,2025-07-18,55.0,Male,NC,Charlotte,Toys,Action Figure,5.0,33.87,169.35,Credit Card
T100617,C1086,2025-01-01,23.0,Male,TX,Austin,Home & Kitchen,Coffee Maker,2.0,142.67,285.34,Debit Card
T100661,C1113,2025-05-03,44.0,Female,GA,Augusta,Books,Cookbook,3.0,19.28,57.84,Gift Card
T100029,C1153,2025-06-26,34.0,Male,CA,Sacramento,Home & Kitchen,Coffee Maker,3.0,152.65,457.95,Cash
T100181,C1073,2025-06-11,25.0,Male,FL,Tampa,Sports & Outdoors,Bicycle Helmet,3.0,131.67,395.01,Gift Card
T100621,C1043,2025-04-19,38.0,Male,GA,Savannah,Home & Kitchen,Blender,1.0,119.19,119.19,PayPal
T100419,C1147,2025-07-05,31.0,Male,FL,Miami,Home & Kitchen,Air Fryer,4.0,156.02,624.08,PayPal
T100634,C1072,2025-03-31,44.0,Female,NC,Raleigh,Clothing,Winter Jacket,3.0,82.22,246.66,PayPal
T100104,C1176,2025-04-12,58.0,Male,GA,Atlanta,Beauty,Makeup Kit,3.0,12.09,36.27,Credit Card
T100060,C1045,2025-06-06,73.0,Male,FL,Orlando,Beauty,Face Moisturizer,2.0,64.63,129.26,Credit Card
T100658,C1280,2025-08-12,33.0,Female,GA,Atlanta,Electronics,Bluetooth Speaker,2.0,85.12,170.24,Debit Card
T100083,C1214,2025-06-06,60.0,Female,OH,Columbus,Home & Kitchen,Blender,4.0,109.5,438.0,Gift Card
T100490,C1168,2025-10-03,37.0,Female,WA,Tacoma,Books,Children's Book,6.0,25.84,155.04,PayPal
T100315,C1247,2025-09-15,41.0,Male,FL,Orlando,Home & Kitchen,Vacuum Cleaner,2.0,29.57,59.14,Credit Card
T100450,C1326,2025-08-04,46.0,Female,NC,Charlotte,Electronics,Smartwatch,5.0,51.98,259.9,Credit Card
T100381,C1007,2025-03-07,57.0,Male,TX,Houston,Sports & Outdoors,Bicycle Helmet,4.0,117.97,471.88,Credit Card
T100422,C1036,2025-05-04,66.0,Female,IL,Springfield,Books,Children's Book,8.0,25.56,204.48,PayPal
T100496,C1266,2025-02-04,43.0,Female,PA,Philadelphia,Electronics,Bluetooth Speaker,2.0,102.02,204.04,Credit Card
T100994,C1270,2025-03-18,34.0,Male,TX,Houston,Electronics,Wireless Earbuds,4.0,115.93,463.72,Cash
T100739,C1160,2025-09-06,74.0,Male,OH,Cleveland,Sports & Outdoors,Yoga Mat,5.0,42.94,214.7,Debit Card
T100523,C1133,2025-04-21,49.0,Female,PA,Philadelphia,Clothing,Denim Jeans,1.0,19.85,19.85,Debit Card
T100445,C1051,2025-07-06,29.0,Female,TX,Houston,Toys,Action Figure,5.0,18.32,91.6,Debit Card
T100663,C1129,2025-03-23,54.0,Male,NC,Durham,Home & Kitchen,Vacuum Cleaner,2.0,125.97,251.94,Debit Card
T100000,C1028,2025-05-31,49.0,Female,OH,Cleveland,Electronics,Bluetooth Speaker,3.0,113.39,340.17,Credit Card
T100779,C1207,2025-07-29,73.0,Female,PA,Philadelphia,Home & Kitchen,Vacuum Cleaner,1.0,62.98,62.98,PayPal
T100626,C1024,2025-07-28,62.0,Female,GA,Atlanta,Sports & Outdoors,Dumbbell Set,3.0,44.12,132.36,Gift Card
T100457,C1183,2025-07-20,57.0,Male,GA,Augusta,Clothing,T-Shirt Pack,1.0,44.3,44.3,Debit Card
T100488,C1062,2025-05-01,46.0,Male,PA,Erie,Beauty,Shampoo Set,4.0,22.24,88.96,Debit Card
T100088,C1154,2025-08-14,46.0,Female,NY,Albany,Beauty,Perfume,1.0,36.25,36.25,Debit Card
T100483,C1025,2025-01-09,54.0,Female,CA,Sacramento,Electronics,Wireless Earbuds,2.0,114.96,229.92,PayPal
T100460,C1053,2025-10-12,44.0,Male,WA,Tacoma,Sports & Outdoors,Bicycle Helmet,2.0,137.31,274.62,Gift Card
T100077,C1338,2025-01-18,29.0,Female,CA,San Francisco,Electronics,Bluetooth Speaker,1.0,63.06,63.06,PayPal
T100268,C1092,2025-08-04,65.0,Female,CA,Los Angeles,Sports & Outdoors,Yoga Mat,4.0,92.59,370.36,Debit Card
T100929,C1107,2025-10-24,55.0,Female,OH,Columbus,Home & Kitchen,Blender,6.0,30.59,183.54,Credit Card
T100123,C1092,2025-03-29,65.0,Female,CA,Sacramento,Clothing,Running Shoes,2.0,42.12,84.24,Cash
T100297,C1033,2025-01-12,46.0,Female,PA,Erie,Clothing,Denim Jeans,3.0,204.54500000000002,613.64,Debit Card
T100881,C1102,2025-03-22,63.0,Female,TX,Houston,Beauty,Perfume,1.0,9.89,9.89,Debit Card
T100095,C1314,2025-05-11,31.0,Female,WA,Seattle,Sports & Outdoors,Bicycle Helmet,1.0,99.37,99.37,Credit Card
T100733,C1165,2025-01-11,64.0,Male,FL,Orlando,Books,Cookbook,7.0,17.1,119.7,Debit Card
T100011,C1270,2025-05-05,34.0,Male,TX,Houston,Electronics,Smartwatch,3.0,28.23,84.69,PayPal
T100114,C1001,2025-09-08,62.0,Female,NY,Albany,Sports & Outdoors,Dumbbell Set,3.0,14.79,44.37,Credit Card
T100843,C1328,2025-01-06,26.0,Female,GA,Savannah,Electronics,Smartwatch,2.0,166.43,332.86,PayPal
T100428,C1336,2025-02-17,72.0,Female,FL,Miami,Books,Mystery Novel,4.0,17.57,70.28,PayPal
T100257,C1133,2025-01-12,49.0,Female,PA,Philadelphia,Home & Kitchen,Air Fryer,3.0,38.0,114.0,PayPal
T100731,C1330,2025-05-19,49.0,Male,NY,Buffalo,Toys,Board Game,5.0,13.05,65.25,Debit Card
T100949,C1054,2025-04-21,46.0,Female,IL,Springfield,Toys,Board Game,4.0,53.63,214.52,Credit Card
T100764,C1036,2025-02-19,66.0,Female,IL,Springfield,Sports & Outdoors,Dumbbell Set,5.0,135.17,675.85,Cash
T100352,C1281,2025-03-19,45.0,Male,IL,Chicago,Home & Kitchen,Air Fryer,2.0,112.23,224.46,Credit Card
T100773,C1227,2025-08-19,51.0,Female,IL,Springfield,Home & Kitchen,Coffee Maker,2.0,121.37,242.74,Debit Card
T100955,C1203,2025-08-08,57.0,Female,OH,Cleveland,Sports & Outdoors,Dumbbell Set,1.0,90.6,90.6,Gift Card
T100690,C1263,2025-07-02,70.0,Male,NC,Durham,Home & Kitchen,Cookware Set,3.0,128.76,386.28,Credit Card
T100922,C1215,2025-05-23,33.0,Male,FL,Tampa,Electronics,Phone Charger,2.0,31.91,63.82,Credit Card
T100790,C1067,2025-05-06,39.0,Male,PA,Erie,Clothing,Winter Jacket,5.0,85.74,428.7,Debit Card
T100531,C1088,2025-06-24,61.0,Female,PA,Philadelphia,Toys,Board Game,6.0,50.1,300.6,Cash
T100867,C1159,2025-09-12,62.0,Female,NY,Buffalo,Books,Mystery Novel,4.0,25.87,103.48,Debit Card
T100169,C1098,2025-08-28,54.0,Female,GA,Augusta,Books,Biography,8.0,23.28,186.24,Debit Card
T100239,C1237,2025-07-10,42.0,Male,WA,Seattle,Books,Cookbook,2.0,23.99,47.98,Cash
T100160,C1128,2025-06-02,50.0,Male,OH,Columbus,Beauty,Shampoo Set,2.0,32.91,65.82,Cash
T100073,C1281,2025-03-11,45.0,Male,IL,Chicago,Beauty,Face Moisturizer,5.0,52.59,262.95,Debit Card
T100529,C1247,2025-10-22,41.0,Male,FL,Orlando,Sports & Outdoors,Yoga Mat,1.0,36.33,36.33,Debit Card
T100062,C1269,2025-06-12,51.0,Male,OH,Cincinnati,Toys,Building Blocks,4.0,22.6,90.4,Cash
T100761,C1261,2025-05-17,27.0,Male,GA,Savannah,Sports & Outdoors,Camping Tent,2.0,93.48,186.96,Credit Card
T100492,C1069,2025-03-29,46.0,Female,CA,Los Angeles,Books,Cookbook,7.0,18.03,126.21,Credit Card
T100740,C1146,2025-07-31,19.0,Female,NY,Albany,Electronics,USB Drive,2.0,190.79,381.58,Cash
T100750,C1010,2025-06-12,46.0,Male,IL,Chicago,Sports & Outdoors,Camping Tent,4.0,116.52,466.08,Credit Card
T100741,C1296,2025-10-04,66.0,Male,GA,Atlanta,Books,Biography,4.0,22.16,88.64,Cash
T100830,C1289,2025-02-26,44.0,Male,NC,Raleigh,Clothing,Denim Jeans,3.0,25.75,77.25,Gift Card
T100795,C1276,2025-06-07,44.0,Male,TX,Dallas,Sports & Outdoors,Water Bottle,2.0,43.97,87.94,Debit Card
T100047,C1221,2025-08-29,43.0,Female,GA,Atlanta,Clothing,Running Shoes,2.0,19.42,38.84,Cash
T100762,C1157,2025-05-02,49.0,Male,CA,Los Angeles,Sports & Outdoors,Yoga Mat,3.0,67.84,203.52,Credit Card
T100591,C1243,2025-07-04,55.0,Male,NC,Durham,Home & Kitchen,Blender,2.0,32.2,64.4,Gift Card
T100807,C1076,2025-09-29,36.0,Male,NC,Charlotte,Home & Kitchen,Blender,2.0,121.52,243.04,PayPal
T100505,C1102,2025-01-26,63.0,Female,TX,Houston,Beauty,Shampoo Set,3.0,23.62,70.86,Credit Card
T100652,C1009,2025-08-30,23.0,Male,FL,Orlando,Electronics,Wireless Earbuds,2.0,39.26,78.52,Gift Card
T100192,C1329,2025-06-20,49.0,Female,WA,Seattle,Toys,Puzzle Set,5.0,41.11,205.55,Credit Card
T100244,C1145,2025-06-08,66.0,Female,CA,San Francisco,Home & Kitchen,Coffee Maker,7.0,154.27,1079.89,Gift Card
T100059,C1195,2025-09-23,22.0,Female,CA,San Francisco,Electronics,Bluetooth Speaker,4.0,204.54500000000002,818.18,Debit Card
T100176,C1046,2025-01-01,43.0,Female,PA,Pittsburgh,Toys,Action Figure,5.0,22.04,110.2,Debit Card
T100449,C1326,2025-02-12,31.0,Female,NC,Charlotte,Sports & Outdoors,Water Bottle,2.0,78.27,156.54,Debit Card
T100055,C1153,2025-02-14,34.0,Male,CA,San Francisco,Home & Kitchen,Coffee Maker,3.0,143.03,429.09,Debit Card
T100919,C1274,2025-01-15,41.0,Female,PA,Philadelphia,Beauty,Perfume,2.0,22.81,45.62,Debit Card
T100641,C1300,2025-02-26,38.0,Female,CA,Sacramento,Clothing,Wool Sweater,4.0,48.55,194.2,Credit Card
