TransactionID,CustomerID,TransactionDate,CustomerAge,Gender,State,City,ProductCategory,ProductName,Quantity,UnitPrice,TotalAmount,PaymentMethod
T100381,C1248,2025-05-19,62.0,Male,PA,Philadelphia,Home & Kitchen,Air Fryer,4,176.71,706.84,Gift Card
T100422,C1070,2025-08-19,63.0,Male,WA,Seattle,Books,Children's Book,2,155.39,310.78,PayPal
T100496,C1138,2025-05-03,37.0,Female,FL,Miami,Electronics,Smartwatch,3,41.0,123.0,Credit Card
T100994,C1294,2025-01-12,49.0,Male,PA,Pittsburgh,Electronics,Bluetooth Speaker,2,52.09,104.18,Debit Card
T100739,C1294,2025-01-04,49.0,Male,PA,Philadelphia,Beauty,Face Moisturizer,2,159.62,319.24,Credit Card
T100523,C1198,2025-03-08,37.0,Female,NC,Raleigh,Clothing,Denim Jeans,4,152.25,609.0,Credit Card
T100445,C1331,2025-01-05,39.0,Male,FL,Orlando,Books,Cookbook,2,39.76,79.52,Credit Card
T100663,C1318,2025-06-16,71.0,Male,GA,Atlanta,Toys,Puzzle Set,5,104.56,522.8,Credit Card
T100000,C1028,2025-05-15,49.0,Female,OH,Cleveland,Home & Kitchen,Air Fryer,1,104.1,104.1,Cash
T100779,C1088,2025-10-20,61.0,Female,PA,Erie,Electronics,Bluetooth Speaker,1,59.19,59.19,PayPal
T100626,C1117,2025-08-31,25.0,Female,FL,Miami,Electronics,Smartwatch,1,168.82,168.82,Gift Card
T100457,C1182,2025-06-17,46.0,Male,PA,Pittsburgh,Toys,Action Figure,4,193.96,775.84,Credit Card
T100488,C1330,2025-10-02,49.0,Male,NY,New York City,Home & Kitchen,Air Fryer,2,215.35,430.7,Debit Card
T100088,C1069,2025-10-01,44.0,Male,CA,San Francisco,Clothing,Denim Jeans,5,17.56,87.8,Credit Card
T100483,C1079,2025-04-30,56.0,Female,IL,Springfield,Sports & Outdoors,Camping Tent,2,166.17,332.34,PayPal
T100460,C1149,2025-10-10,21.0,Male,PA,Erie,Beauty,Face Moisturizer,2,33.19,66.38,Credit Card
T100077,C1170,2025-06-07,24.0,Female,IL,Naperville,Clothing,Wool Sweater,2,127.29,254.58,Cash
T100268,C1282,2025-08-16,56.0,Male,OH,Cleveland,Books,Mystery Novel,2,103.66,207.32,PayPal
T100929,C1220,2025-09-05,25.0,Male,WA,Tacoma,Electronics,Smartwatch,1,62.78,62.78,Credit Card
T100123,C1084,2025-06-11,53.0,Female,FL,Miami,Home & Kitchen,Air Fryer,1,191.89,191.89,Credit Card
T100297,C1272,2025-07-15,26.0,Male,IL,Chicago,Home & Kitchen,Blender,5,87.27,436.35,PayPal
T100881,C1001,2025-02-28,62.0,Male,NY,Albany,Sports & Outdoors,Yoga Mat,2,180.11,360.22,Gift Card
T100095,C1120,2025-07-18,43.0,Male,NC,Durham,Electronics,Wireless Earbuds,1,128.54,128.54,Credit Card
T100733,C1198,2025-06-29,37.0,Female,NC,Raleigh,Home & Kitchen,Blender,3,82.78,248.34,PayPal
T100011,C1240,2025-06-09,25.0,Male,TX,Austin,Home & Kitchen,Blender,3,337.57000000000005,1012.71,Credit Card
T100114,C1020,2025-10-04,46.0,Male,GA,Atlanta,Sports & Outdoors,Bicycle Helmet,1,45.2,45.2,Credit Card
T100843,C1131,2025-08-16,49.0,Female,WA,Tacoma,Books,Biography,4,40.66,162.64,Debit Card
T100428,C1302,2025-10-16,18.0,Female,WA,Spokane,Beauty,Shampoo Set,4,64.79,259.16,Debit Card
T100257,C1336,2025-02-23,72.0,Female,FL,Miami,Books,Self-Help Guide,1,170.14,170.14,Credit Card
T100731,C1052,2025-01-13,38.0,Male,GA,Augusta,Beauty,Perfume,2,187.31,374.62,Credit Card
T100949,C1252,2025-01-03,28.0,Female,PA,Erie,Electronics,Phone Charger,4,153.89,615.56,Credit Card
T100764,C1178,2025-08-25,46.0,Male,NC,Durham,Sports & Outdoors,Dumbbell Set,5,43.6,218.0,Credit Card
T100352,C1207,2025-05-20,46.0,Female,PA,Erie,Books,Mystery Novel,3,113.27,339.81,Cash
T100773,C1230,2025-07-15,44.0,Female,TX,Houston,Toys,Building Blocks,5,92.33,461.65,Cash
T100955,C1136,2025-06-19,52.0,Female,CA,Sacramento,Beauty,Face Moisturizer,2,150.43,300.86,Debit Card
T100690,C1203,2025-06-10,57.0,Female,OH,Columbus,Home & Kitchen,Blender,4,155.47,621.88,Debit Card
T100922,C1334,2025-03-14,44.0,Male,TX,Austin,Books,Mystery Novel,5,215.43,1077.15,PayPal
T100790,C1172,2025-08-31,61.0,Male,CA,San Francisco,Electronics,Phone Charger,1,125.32,125.32,Debit Card
T100531,C1246,2025-09-15,61.0,Female,NY,Buffalo,Beauty,Face Moisturizer,2,19.31,38.62,Debit Card
T100867,C1122,2025-01-27,55.0,Male,PA,Erie,Electronics,USB Drive,3,209.24,627.72,Cash
T100169,C1034,2025-01-07,46.0,Male,NY,Albany,Books,Biography,2,135.49,270.98,PayPal
T100239,C1168,2025-06-06,37.0,Female,WA,Spokane,Clothing,Wool Sweater,5,209.54,1047.7,PayPal
T100160,C1194,2025-01-23,72.0,Male,NY,New York City,Sports & Outdoors,Bicycle Helmet,4,162.71,650.84,Debit Card
T100073,C1314,2025-08-30,46.0,Female,WA,Tacoma,Toys,Puzzle Set,3,112.66,337.98,Debit Card
T100529,C1054,2025-05-23,46.0,Male,IL,Chicago,Sports & Outdoors,Water Bottle,4,80.37,321.48,PayPal
T100062,C1139,2025-02-18,42.0,Female,FL,Orlando,Home & Kitchen,Coffee Maker,4,33.21,132.84,Gift Card
T100761,C1209,2025-06-01,62.0,Male,TX,Houston,Sports & Outdoors,Bicycle Helmet,1,104.04,104.04,Gift Card
T100492,C1172,2025-04-20,61.0,Male,CA,San Francisco,Sports & Outdoors,Camping Tent,5,78.16,390.8,Debit Card
T100740,C1335,2025-09-13,64.0,Male,IL,Chicago,Clothing,Denim Jeans,1,59.92,59.92,Credit Card
T100750,C1155,2025-02-06,55.0,Male,FL,Miami,Books,Cookbook,3,161.02,483.06,PayPal
T100741,C1000,2025-09-30,46.0,Female,NY,Buffalo,Sports & Outdoors,Yoga Mat,2,144.06,288.12,PayPal
T100830,C1067,2025-07-09,39.0,Male,PA,Erie,Beauty,Face Moisturizer,1,199.21,199.21,Credit Card
T100795,C1107,2025-01-21,55.0,Female,OH,Cincinnati,Electronics,Smartwatch,3,94.21,282.63,Credit Card
T100047,C1326,2025-01-20,31.0,Female,NC,Raleigh,Sports & Outdoors,Bicycle Helmet,5,137.33,686.65,Cash
T100762,C1127,2025-06-24,61.0,Male,GA,Atlanta,Electronics,USB Drive,4,141.94,567.76,Credit Card
T100591,C1050,2025-02-09,61.0,Female,OH,Cleveland,Toys,Puzzle Set,7,174.51,1221.57,Cash
T100807,C1009,2025-05-16,23.0,Male,FL,Tampa,Sports & Outdoors,Water Bottle,5,165.79,828.95,Credit Card
T100505,C1020,2025-09-23,46.0,Male,GA,Augusta,Clothing,Winter Jacket,2,202.22,404.44,PayPal
T100652,C1197,2025-07-07,24.0,Male,GA,Augusta,Electronics,USB Drive,5,30.22,151.1,Debit Card
T100192,C1322,2025-05-16,46.0,Male,CA,Los Angeles,Clothing,Running Shoes,4,96.23,384.92,Credit Card
T100244,C1082,2025-10-25,27.0,Female,PA,Pittsburgh,Home & Kitchen,Cookware Set,5,50.06,250.3,Gift Card
T100059,C1104,2025-01-30,63.0,Male,NC,Charlotte,Electronics,Phone Charger,1,8.11,8.11,PayPal
T100176,C1122,2025-03-06,55.0,Male,PA,Erie,Electronics,Phone Charger,2,198.82,397.64,Debit Card
T100449,C1328,2025-09-29,26.0,Female,GA,Augusta,Clothing,Winter Jacket,4,35.51,142.04,Credit Card
T100055,C1241,2025-08-27,51.0,Male,PA,Pittsburgh,Home & Kitchen,Blender,3,125.06,375.18,Cash
T100919,C1133,2025-07-30,49.0,Female,PA,Erie,Toys,Action Figure,4,206.42,825.68,Credit Card
T100641,C1171,2025-05-23,46.0,Male,TX,Houston,Books,Self-Help Guide,4,44.89,179.56,Credit Card
